91,1000,70,78.2931,10.1584,57.9763,98.6099,78.1939
171,2000,70,78.26,6.21086,65.8383,90.6817,78.1939
237,3000,70,78.1926,5.42053,67.3515,89.0336,78.1939
307,4000,70,78.1178,5.16509,67.7876,88.448,78.1939
388,5000,70,78.2246,4.64797,68.9287,87.5206,78.1939
457,6000,70,78.1875,3.8072,70.5731,85.8019,78.1939
528,7000,70,78.1974,3.88615,70.4251,85.9697,78.1939
608,8000,70,78.1993,3.40675,71.3858,85.0128,78.1939
741,9000,70,78.2034,3.22493,71.7536,84.6533,78.1939
826,10000,70,78.2444,2.63015,72.9841,83.5047,78.1939
896,11000,70,78.2254,2.89907,72.4272,84.0235,78.1939
932,12000,70,78.1814,2.74653,72.6883,83.6745,78.1939
1013,13000,70,78.208,2.73797,72.7321,83.684,78.1939
1105,14000,70,78.1942,2.29827,73.5976,82.7907,78.1939
1157,15000,70,78.1774,2.68207,72.8133,83.5416,78.1939
1237,16000,70,78.1955,2.38191,73.4316,82.9593,78.1939
1292,17000,70,78.1889,2.42815,73.3326,83.0452,78.1939
1392,18000,70,78.2403,2.00198,74.2364,82.2443,78.1939
1472,19000,70,78.1823,2.4562,73.2699,83.0947,78.1939
1554,20000,70,78.1654,1.90777,74.3499,81.9809,78.1939
1617,21000,70,78.2236,1.95287,74.3179,82.1293,78.1939
1709,22000,70,78.2354,2.19457,73.8462,82.6245,78.1939
1787,23000,70,78.1932,2.3389,73.5154,82.8711,78.1939
1882,24000,70,78.1657,2.00799,74.1497,82.1816,78.1939
1946,25000,70,78.1722,2.16248,73.8472,82.4971,78.1939
2025,26000,70,78.2181,1.8696,74.4789,81.9573,78.1939
2128,27000,70,78.2202,1.96704,74.2861,82.1543,78.1939
2190,28000,70,78.1745,1.7396,74.6953,81.6537,78.1939
2248,29000,70,78.2321,1.97411,74.2838,82.1803,78.1939
2354,30000,70,78.1987,1.74071,74.7173,81.6801,78.1939
2415,31000,70,78.1825,1.84292,74.4967,81.8684,78.1939
2473,32000,70,78.1842,1.86205,74.4601,81.9083,78.1939
2536,33000,70,78.188,1.64583,74.8964,81.4797,78.1939
2635,34000,70,78.1783,1.71952,74.7392,81.6173,78.1939
2717,35000,70,78.2006,1.68028,74.84,81.5612,78.1939
2767,36000,70,78.2143,1.58375,75.0468,81.3818,78.1939
2862,37000,70,78.1887,1.76927,74.6502,81.7273,78.1939
2936,38000,70,78.1862,1.58534,75.0155,81.3569,78.1939
3050,39000,70,78.1779,1.58265,75.0126,81.3432,78.1939
3090,40000,70,78.1895,1.50322,75.183,81.1959,78.1939
3171,41000,70,78.1866,1.43808,75.3105,81.0628,78.1939
3253,42000,70,78.2054,1.58376,75.0379,81.373,78.1939
3288,43000,70,78.1897,1.55207,75.0856,81.2939,78.1939
3533,44000,70,78.1955,1.60439,74.9868,81.4043,78.1939
3545,45000,70,78.1939,1.21702,75.7599,80.628,78.1939
3614,46000,70,78.2059,1.41137,75.3832,81.0286,78.1939
3655,47000,70,78.1952,1.30908,75.577,80.8133,78.1939
3719,48000,70,78.1745,1.59206,74.9904,81.3586,78.1939
3840,49000,70,78.1477,1.31735,75.513,80.7824,78.1939
3863,50000,70,78.1851,1.57154,75.042,81.3282,78.1939
3909,51000,70,78.1987,1.32837,75.542,80.8555,78.1939
4021,52000,70,78.2063,1.29556,75.6152,80.7974,78.1939
4107,53000,70,78.1734,1.18353,75.8063,80.5404,78.1939
4169,54000,70,78.2067,1.35046,75.5058,80.9077,78.1939
4253,55000,70,78.2009,1.23397,75.7329,80.6688,78.1939
4331,56000,70,78.2162,1.36612,75.484,80.9485,78.1939
4422,57000,70,78.2009,1.32131,75.5582,80.8435,78.1939
4690,58000,70,78.2039,1.24518,75.7135,80.6943,78.1939
4561,59000,70,78.1915,1.19017,75.8111,80.5718,78.1939
4645,60000,70,78.1848,1.23626,75.7123,80.6573,78.1939
4737,61000,70,78.1822,1.11847,75.9452,80.4191,78.1939
4803,62000,70,78.1884,1.20333,75.7817,80.595,78.1939
4897,63000,70,78.1852,1.21984,75.7455,80.6249,78.1939
4926,64000,70,78.1958,1.24817,75.6995,80.6922,78.1939
5010,65000,70,78.1963,1.17939,75.8376,80.5551,78.1939
5099,66000,70,78.2021,1.02049,76.1611,80.243,78.1939
5210,67000,70,78.179,1.17054,75.838,80.5201,78.1939
5265,68000,70,78.212,1.19575,75.8205,80.6035,78.1939
5338,69000,70,78.1948,1.18078,75.8332,80.5563,78.1939
5437,70000,70,78.1996,0.973823,76.2519,80.1472,78.1939
5683,71000,70,78.2045,1.22391,75.7567,80.6524,78.1939
5613,72000,70,78.1799,1.22342,75.7331,80.6267,78.1939
5657,73000,70,78.1725,1.17605,75.8204,80.5246,78.1939
5735,74000,70,78.1854,1.07032,76.0447,80.326,78.1939
5775,75000,70,78.1617,1.16046,75.8408,80.4826,78.1939
5875,76000,70,78.1797,1.11394,75.9518,80.4076,78.1939
5958,77000,70,78.2002,1.22085,75.7585,80.6419,78.1939
6147,78000,70,78.1895,1.12875,75.932,80.447,78.1939
6128,79000,70,78.1873,1.11733,75.9527,80.422,78.1939
6167,80000,70,78.1978,1.07197,76.0538,80.3417,78.1939
6278,81000,70,78.209,1.23916,75.7307,80.6874,78.1939
6365,82000,70,78.1923,1.01367,76.165,80.2196,78.1939
6436,83000,70,78.211,1.01363,76.1838,80.2383,78.1939
6537,84000,70,78.1763,0.955226,76.2658,80.0867,78.1939
6530,85000,70,78.1947,1.04283,76.109,80.2804,78.1939
6676,86000,70,78.1863,1.00493,76.1764,80.1962,78.1939
6693,87000,70,78.1934,1.20581,75.7818,80.605,78.1939
6818,88000,70,78.2216,1.02826,76.1651,80.2781,78.1939
6908,89000,70,78.1997,1.06724,76.0653,80.3342,78.1939
6959,90000,70,78.1952,1.04242,76.1104,80.2801,78.1939
7016,91000,70,78.1861,1.07291,76.0403,80.3319,78.1939
7142,92000,70,78.1898,1.04027,76.1093,80.2704,78.1939
7213,93000,70,78.2051,0.969695,76.2657,80.1445,78.1939
7270,94000,70,78.2063,0.992208,76.2219,80.1907,78.1939
7404,95000,70,78.2041,1.0342,76.1357,80.2725,78.1939
7495,96000,70,78.1963,0.965371,76.2655,80.127,78.1939
7515,97000,70,78.205,0.978617,76.2478,80.1623,78.1939
7619,98000,70,78.2033,0.905013,76.3933,80.0133,78.1939
7778,99000,70,78.1999,0.947792,76.3043,80.0955,78.1939
8103,100000,70,78.2065,0.909534,76.3874,80.0256,78.1939
83,1000,100,164.751,14.872,135.007,194.495,164.564
204,2000,100,164.589,9.1859,146.217,182.961,164.564
254,3000,100,164.458,7.04203,150.374,178.542,164.564
343,4000,100,164.723,7.68169,149.36,180.087,164.564
400,5000,100,164.605,6.1326,152.34,176.87,164.564
471,6000,100,164.654,6.35506,151.944,177.365,164.564
614,7000,100,164.585,5.11549,154.354,174.816,164.564
647,8000,100,164.606,4.32604,155.954,173.258,164.564
708,9000,100,164.66,3.93918,156.781,172.538,164.564
831,10000,100,164.501,4.1609,156.179,172.823,164.564
865,11000,100,164.568,4.48256,155.603,173.533,164.564
953,12000,100,164.531,3.81479,156.901,172.16,164.564
1037,13000,100,164.548,3.66716,157.214,171.882,164.564
1062,14000,100,164.606,3.82974,156.947,172.266,164.564
1166,15000,100,164.586,3.27641,158.033,171.139,164.564
1236,16000,100,164.566,3.30378,157.959,171.174,164.564
1350,17000,100,164.581,3.32017,157.941,171.221,164.564
1396,18000,100,164.572,3.14317,158.286,170.859,164.564
1481,19000,100,164.591,3.02661,158.538,170.644,164.564
1574,20000,100,164.578,3.20397,158.17,170.986,164.564
1622,21000,100,164.563,2.95994,158.643,170.483,164.564
1698,22000,100,164.577,2.53341,159.51,169.644,164.564
1800,23000,100,164.578,2.65588,159.266,169.89,164.564
1882,24000,100,164.621,2.62794,159.365,169.876,164.564
1941,25000,100,164.558,2.77014,159.018,170.099,164.564
2034,26000,100,164.593,3.07844,158.436,170.749,164.564
2116,27000,100,164.551,2.3034,159.944,169.158,164.564
2192,28000,100,164.618,2.29033,160.037,169.198,164.564
2251,29000,100,164.592,2.66911,159.254,169.93,164.564
2347,30000,100,164.556,2.28881,159.979,169.134,164.564
2371,31000,100,164.624,2.84584,158.932,170.316,164.564
2503,32000,100,164.544,2.56436,159.415,169.672,164.564
2559,33000,100,164.547,2.78001,158.987,170.107,164.564
2671,34000,100,164.552,2.57657,159.399,169.706,164.564
2721,35000,100,164.545,2.19559,160.153,168.936,164.564
2819,36000,100,164.573,2.48833,159.597,169.55,164.564
2883,37000,100,164.551,2.20405,160.143,168.959,164.564
2961,38000,100,164.538,2.22255,160.093,168.983,164.564
3035,39000,100,164.562,2.36274,159.836,169.287,164.564
3126,40000,100,164.523,2.35746,159.808,169.238,164.564
3182,41000,100,164.563,2.35201,159.859,169.267,164.564
3239,42000,100,164.577,2.50708,159.562,169.591,164.564
3364,43000,100,164.534,1.81994,160.895,168.174,164.564
3441,44000,100,164.55,2.04058,160.469,168.631,164.564
3520,45000,100,164.535,1.98221,160.571,168.5,164.564
3580,46000,100,164.561,2.15031,160.261,168.862,164.564
3685,47000,100,164.567,2.22837,160.11,169.024,164.564
3916,48000,100,164.552,2.29342,159.965,169.139,164.564
4038,49000,100,164.596,2.14306,160.31,168.882,164.564
3849,50000,100,164.616,2.06982,160.476,168.755,164.564
3992,51000,100,164.576,1.95758,160.661,168.491,164.564
4063,52000,100,164.544,2.15262,160.239,168.849,164.564
4110,53000,100,164.561,1.94518,160.671,168.451,164.564
4206,54000,100,164.53,1.93199,160.666,168.394,164.564
4273,55000,100,164.565,2.07966,160.405,168.724,164.564
4381,56000,100,164.547,1.87815,160.79,168.303,164.564
4409,57000,100,164.568,1.827,160.914,168.222,164.564
4498,58000,100,164.573,1.71848,161.136,168.01,164.564
4570,59000,100,164.548,1.84216,160.864,168.232,164.564
4734,60000,100,164.567,1.71549,161.136,167.998,164.564
4756,61000,100,164.591,2.01529,160.56,168.621,164.564
4940,62000,100,164.55,1.75747,161.035,168.064,164.564
4920,63000,100,164.558,1.77113,161.016,168.1,164.564
4955,64000,100,164.592,1.8521,160.888,168.296,164.564
5099,65000,100,164.571,1.79611,160.979,168.164,164.564
5117,66000,100,164.555,1.6231,161.309,167.802,164.564
5198,67000,100,164.593,1.67235,161.248,167.938,164.564
5324,68000,100,164.558,1.73964,161.079,168.037,164.564
5328,69000,100,164.555,1.92952,160.696,168.414,164.564
5431,70000,100,164.552,1.9468,160.658,168.445,164.564
5519,71000,100,164.555,1.45106,161.653,167.457,164.564
5588,72000,100,164.568,1.72689,161.115,168.022,164.564
5707,73000,100,164.586,2.06933,160.447,168.725,164.564
5743,74000,100,164.576,1.61247,161.351,167.801,164.564
5795,75000,100,164.553,1.69787,161.157,167.949,164.564
5914,76000,100,164.589,1.8037,160.981,168.196,164.564
5985,77000,100,164.567,1.42364,161.719,167.414,164.564
6068,78000,100,164.561,1.43068,161.699,167.422,164.564
6151,79000,100,164.587,1.45663,161.674,167.5,164.564
6197,80000,100,164.586,1.49451,161.597,167.575,164.564
6573,81000,100,164.588,1.37669,161.835,167.342,164.564
6379,82000,100,164.557,1.46628,161.625,167.49,164.564
6457,83000,100,164.586,1.35801,161.87,167.302,164.564
6495,84000,100,164.559,1.83967,160.88,168.239,164.564
6615,85000,100,164.568,1.57383,161.421,167.716,164.564
6706,86000,100,164.559,1.48663,161.586,167.532,164.564
6777,87000,100,164.579,1.49962,161.579,167.578,164.564
6850,88000,100,164.544,1.49924,161.545,167.542,164.564
6898,89000,100,164.599,1.55847,161.482,167.716,164.564
7008,90000,100,164.578,1.52953,161.519,167.637,164.564
7070,91000,100,164.593,1.42807,161.737,167.45,164.564
7161,92000,100,164.587,1.41824,161.75,167.423,164.564
7202,93000,100,164.575,1.6583,161.259,167.892,164.564
7320,94000,100,164.549,1.68222,161.184,167.913,164.564
7361,95000,100,164.579,1.44431,161.69,167.468,164.564
7472,96000,100,164.575,1.29247,161.99,167.16,164.564
7515,97000,100,164.559,1.3873,161.785,167.334,164.564
7627,98000,100,164.575,1.43372,161.708,167.443,164.564
7706,99000,100,164.572,1.30667,161.958,167.185,164.564
7792,100000,100,164.585,1.33584,161.913,167.256,164.564
